DateOccured,MonthReportedtoMSHP,Count,Crime,District,Neighborhood,XCoord,YCoord,TMAX  ,TMIN  
2012-09-23,2012-09,1,44013,8,53,889064.3,1026442.0,200.0,67.0
2012-09-23,2012-09,1,182400,4,62,909273.9,1021034.0,200.0,67.0
2012-09-23,2012-09,1,265321,6,79,898772.4,1047846.0,200.0,67.0
2012-09-23,2012-09,1,142320,9,31,898036.6,1014587.0,200.0,67.0
2012-09-23,2012-09,1,71013,3,15,893525.3,1007553.0,200.0,67.0
2012-09-23,2012-09,1,83000,3,24,898243.3,1010955.0,200.0,67.0
2012-09-23,2012-09,1,71040,6,69,896095.5,1037031.0,200.0,67.0
2012-09-23,2012-09,1,265321,9,38,887714.9,1023136.0,200.0,67.0
2012-09-23,2012-09,1,266999,1,5,885781.9,1001548.0,200.0,67.0
2012-09-23,2012-09,1,91303,6,76,890818.1,1046459.0,200.0,67.0
2012-09-23,2012-09,1,91303,6,76,890818.1,1046459.0,200.0,67.0
2012-09-23,2012-09,1,31111,2,40,886851.6,1017148.0,200.0,67.0
2012-09-23,2012-09,1,71040,6,69,897929.0,1037060.0,200.0,67.0
2012-09-23,2012-09,1,64601,9,37,893929.1,1019572.0,200.0,67.0
2012-09-23,2012-09,1,51230,9,39,887726.5,1016648.0,200.0,67.0
2012-09-23,2012-09,1,103000,2,6,879164.2,994830.9,200.0,67.0
2012-09-23,2012-09,1,142320,9,31,899088.6,1014878.0,200.0,67.0
2012-09-23,2012-09,1,64701,6,75,910791.1,1068274.0,200.0,67.0
2012-09-23,2012-09,1,91113,8,57,894343.6,1029494.0,200.0,67.0
2012-09-23,2012-09,1,265321,5,64,907724.4,1028773.0,200.0,67.0
2012-09-23,2012-09,1,71040,6,68,898400.7,1035887.0,200.0,67.0
2012-09-23,2012-09,1,64701,3,21,903683.6,1009600.0,200.0,67.0
2012-09-23,2012-09,1,265321,8,55,892749.2,1033809.0,200.0,67.0
2012-09-23,2012-09,1,31111,1,16,892052.4,1001357.0,200.0,67.0
2012-09-23,2012-09,1,265321,4,35,907173.4,1019045.0,200.0,67.0
2012-09-23,2012-09,1,142320,8,56,893615.9,1031701.0,200.0,67.0
2012-09-23,2012-09,1,142320,6,69,894298.4,1036106.0,200.0,67.0
2012-09-23,2012-09,1,241100,3,22,900062.4,1006935.0,200.0,67.0
2012-09-23,2012-09,1,81000,2,11,880707.6,1012090.0,200.0,67.0
2012-09-23,2012-09,1,142320,2,82,885494.3,1021614.0,200.0,67.0
2012-09-23,2012-09,1,265321,4,60,907584.2,1023023.0,200.0,67.0
2012-09-23,2012-09,1,71030,5,63,907544.8,1026516.0,200.0,67.0
2012-09-23,2012-09,1,64601,1,1,888369.9,991903.0,200.0,67.0
2012-09-24,2012-09,1,65601,6,70,885274.7,1040378.0,233.0,72.0
2012-09-24,2012-09,1,64601,2,44,878164.0,1018291.0,233.0,72.0
2012-09-24,2012-09,1,112010,2,7,883022.9,1000732.0,233.0,72.0
2012-09-24,2012-09,1,103000,8,54,891129.1,1028936.0,233.0,72.0
2012-09-24,2012-09,1,31111,1,1,890777.0,996276.4,233.0,72.0
2012-09-24,2012-09,1,71013,5,68,900281.6,1035569.0,233.0,72.0
2012-09-24,2012-09,1,32421,1,16,894462.9,1002211.0,233.0,72.0
2012-09-24,2012-09,1,51322,2,14,883996.1,1007287.0,233.0,72.0
2012-09-24,2012-09,1,51122,1,5,887285.1,1002922.0,233.0,72.0
2012-09-24,2012-09,1,229999,4,35,908138.0,1016948.0,233.0,72.0
2012-09-24,2012-09,1,142320,2,14,885096.3,1006397.0,233.0,72.0
2012-09-24,2012-09,1,71013,4,36,905704.1,1019717.0,233.0,72.0
2012-09-24,2012-09,-1,71013,4,36,905704.1,1019717.0,233.0,72.0
2012-09-24,2012-09,1,103000,7,50,888884.8,1036000.0,233.0,72.0
2012-09-24,2012-09,1,91123,8,58,893423.7,1025396.0,233.0,72.0
2012-09-24,2012-09,1,91123,8,58,893423.7,1025396.0,233.0,72.0
2012-09-24,2012-09,1,91123,8,58,893423.7,1025396.0,233.0,72.0
2012-09-24,2012-09,1,91123,8,58,893423.7,1025396.0,233.0,72.0
2012-09-24,2012-09,1,91113,8,58,893423.7,1025396.0,233.0,72.0
2012-09-24,2012-09,1,91123,8,58,893423.7,1025396.0,233.0,72.0
2012-09-24,2012-09,1,91123,8,58,893423.7,1025396.0,233.0,72.0
2012-09-24,2012-09,1,91123,8,58,893423.7,1025396.0,233.0,72.0
2012-09-24,2012-09,1,67701,9,38,890245.9,1021299.0,233.0,72.0
2012-09-24,2012-09,1,241100,6,74,896662.3,1049106.0,233.0,72.0
2012-09-24,2012-09,1,51312,2,9,876035.4,1007697.0,233.0,72.0
2012-09-24,2012-09,1,51312,9,38,892342.3,1023627.0,233.0,72.0
2012-09-24,2012-09,1,51312,3,19,895890.4,1004891.0,233.0,72.0
2012-09-24,2012-09,1,266510,7,48,881854.8,1030547.0,233.0,72.0
2012-09-24,2012-09,1,52111,8,58,894135.9,1027191.0,233.0,72.0
2012-09-24,2012-09,1,64701,2,82,885520.5,1019974.0,233.0,72.0
2012-09-24,2012-09,1,32111,3,25,897033.9,1008116.0,233.0,72.0
2012-09-24,2012-09,1,52112,6,74,0.0,0.0,233.0,72.0
2012-09-24,2012-09,1,67701,4,34,0.0,0.0,233.0,72.0
2012-09-24,2012-09,1,63601,9,59,898212.6,1024646.0,233.0,72.0
2012-09-24,2012-09,1,51112,2,14,885191.0,1006885.0,233.0,72.0
2012-09-24,2012-09,1,67701,7,78,883863.8,1030872.0,233.0,72.0
2012-09-24,2012-09,1,66701,7,46,878710.6,1025284.0,233.0,72.0
2012-09-24,2012-09,1,51312,3,30,896682.1,1005644.0,233.0,72.0
2012-09-24,2012-09,1,229999,9,59,900798.4,1022360.0,233.0,72.0
2012-09-24,2012-09,1,69703,9,59,900912.4,1023479.0,233.0,72.0
2012-09-24,2012-09,1,161000,7,78,880787.4,1033639.0,233.0,72.0
2012-09-24,2012-09,1,51322,2,8,878815.4,1001949.0,233.0,72.0
2012-09-24,2012-09,1,67701,4,36,905455.4,1018670.0,233.0,72.0
2012-09-24,2012-09,1,63701,2,10,877400.0,1014437.0,233.0,72.0
2012-09-24,2012-09,1,91113,1,16,893653.6,996455.6,233.0,72.0
2012-09-24,2012-09,1,63701,1,1,888524.2,991611.8,233.0,72.0
2012-09-24,2012-09,1,264100,3,19,896219.3,1003668.0,233.0,72.0
2012-09-24,2012-09,1,51312,1,16,892282.1,997783.6,233.0,72.0
2012-09-24,2012-09,1,161000,7,52,887121.8,1030935.0,233.0,72.0
2012-09-24,2012-09,1,241100,1,5,888712.0,997422.3,233.0,72.0
2012-09-24,2012-09,1,71013,6,74,898164.1,1052828.0,233.0,72.0
2012-09-24,2012-09,1,65601,1,16,893656.0,998693.6,233.0,72.0
2012-09-24,2012-09,1,41011,7,78,883982.1,1032131.0,233.0,72.0
2012-09-24,2012-09,1,64701,2,82,882235.4,1023717.0,233.0,72.0
2012-09-24,2012-09,1,265321,3,23,900199.4,1012149.0,233.0,72.0
2012-09-24,2012-09,1,69602,5,67,902872.3,1030908.0,233.0,72.0
2012-09-24,2012-09,1,67701,9,39,0.0,0.0,233.0,72.0
2012-09-24,2012-09,1,265321,3,19,897148.1,1005310.0,233.0,72.0
2012-09-24,2012-09,1,182130,1,16,893026.9,1002340.0,233.0,72.0
2012-09-24,2012-09,1,91114,5,66,901211.1,1034103.0,233.0,72.0
2012-09-24,2012-09,1,63601,4,35,908592.8,1017860.0,233.0,72.0
2012-09-24,2012-09,1,51312,3,25,894854.3,1006492.0,233.0,72.0
2012-09-24,2012-09,1,91303,1,16,892840.1,997574.0,233.0,72.0
2012-09-24,2012-09,1,266510,4,36,903731.7,1018016.0,233.0,72.0
2012-09-24,2012-09,1,266999,2,14,883931.8,1004881.0,233.0,72.0
2012-09-24,2012-09,1,91113,7,48,878063.7,1027915.0,233.0,72.0
2012-09-24,2012-09,1,91303,4,32,901486.2,1012695.0,233.0,72.0
2012-09-24,2012-09,1,64601,4,35,909239.9,1018121.0,233.0,72.0
2012-09-24,2012-09,1,52312,9,59,897038.6,1025865.0,233.0,72.0
2012-09-24,2012-09,1,43026,4,33,904158.0,1013779.0,233.0,72.0
2012-09-24,2012-09,1,151130,7,49,883631.8,1028675.0,233.0,72.0
2012-09-24,2012-09,1,241100,1,16,892778.1,997352.2,233.0,72.0
2012-09-24,2012-09,1,63601,3,15,891583.8,1004871.0,233.0,72.0
2012-09-24,2012-09,1,142320,8,53,888295.6,1030104.0,233.0,72.0
2012-09-24,2012-09,1,65701,6,69,897909.1,1037048.0,233.0,72.0
2012-09-24,2012-09,1,63701,3,15,891583.8,1004871.0,233.0,72.0
2012-09-24,2012-09,1,31111,7,50,886511.3,1034510.0,233.0,72.0
2012-09-24,2012-09,1,142320,6,69,896046.7,1033893.0,233.0,72.0
2012-09-24,2012-09,1,73330,1,5,886862.4,1001401.0,233.0,72.0
2012-09-24,2012-09,1,52212,2,6,879131.1,999224.9,233.0,72.0
2012-09-24,2012-09,1,91114,8,55,892388.0,1032823.0,233.0,72.0
2012-09-24,2012-09,1,182130,1,16,893231.6,1001777.0,233.0,72.0
2012-09-24,2012-09,1,182130,7,78,881259.9,1034806.0,233.0,72.0
2012-09-24,2012-09,1,142320,5,67,902258.8,1031319.0,233.0,72.0
2012-09-24,2012-09,1,142320,1,1,893098.5,995140.6,233.0,72.0
2012-09-24,2012-09,1,265321,9,38,888203.6,1021941.0,233.0,72.0
2012-09-24,2012-09,1,10000,8,53,889017.5,1029920.0,233.0,72.0
2012-09-24,2012-09,1,65701,9,38,893830.2,1022489.0,233.0,72.0
2012-09-24,2012-09,1,91114,4,61,906316.4,1021697.0,233.0,72.0
2012-09-24,2012-09,1,182999,5,67,902002.9,1031363.0,233.0,72.0
2012-09-24,2012-09,1,64701,8,56,897325.3,1029130.0,233.0,72.0
2012-09-24,2012-09,1,64601,3,26,896733.8,1010915.0,233.0,72.0
2012-09-24,2012-09,1,71013,3,15,893735.6,1008249.0,233.0,72.0
2012-09-24,2012-09,1,241100,3,15,893723.0,1007999.0,233.0,72.0
2012-09-24,2012-09,1,67601,1,16,894682.8,1002391.0,233.0,72.0
2012-09-24,2012-09,1,91124,1,1,885946.9,990054.0,233.0,72.0
2012-09-24,2012-09,1,41013,6,68,897598.7,1031743.0,233.0,72.0
2012-09-24,2012-09,1,42016,6,74,895810.5,1049854.0,233.0,72.0
2012-09-24,2012-09,1,241100,6,73,891363.3,1048266.0,233.0,72.0
2012-09-24,2012-09,1,31111,6,73,894285.9,1051723.0,233.0,72.0
2012-09-24,2012-09,1,91113,5,63,905928.8,1026064.0,233.0,72.0
2012-09-24,2012-09,1,51212,3,25,894660.4,1008703.0,233.0,72.0
2012-09-24,2012-09,1,64701,1,16,893061.4,999416.1,233.0,72.0
2012-09-24,2012-09,1,71040,2,42,878820.4,1016850.0,233.0,72.0
2012-09-24,2012-09,1,250000,4,35,910252.9,1019937.0,233.0,72.0
2012-09-24,2012-09,1,51322,3,15,886021.9,1005029.0,233.0,72.0
2012-09-24,2012-09,1,265321,3,15,892853.4,1003338.0,233.0,72.0
2012-09-24,2012-09,1,51122,8,53,888503.4,1026317.0,233.0,72.0
2012-09-24,2012-09,1,65701,7,51,888174.5,1029422.0,233.0,72.0
2012-09-24,2012-09,1,51122,5,68,900095.3,1035442.0,233.0,72.0
2012-09-24,2012-09,1,65701,7,78,883395.2,1031859.0,233.0,72.0
2012-09-24,2012-09,1,266510,3,18,899039.3,1004533.0,233.0,72.0
2012-09-24,2012-09,1,51130,8,56,898215.2,1030533.0,233.0,72.0
2012-09-24,2012-09,1,101000,2,42,879546.4,1018349.0,233.0,72.0
2012-09-25,2012-09,1,71013,8,55,892780.4,1034268.0,272.0,161.0
2012-09-25,2012-09,1,51312,7,50,888358.3,1034921.0,272.0,161.0
2012-09-25,2012-09,1,142320,3,26,896525.7,1011877.0,272.0,161.0
2012-09-25,2012-09,1,71013,6,73,891628.0,1047388.0,272.0,161.0
2012-09-25,2012-09,1,211000,7,78,885113.2,1029754.0,272.0,161.0
2012-09-25,2012-09,1,142320,6,74,897542.4,1049728.0,272.0,161.0
2012-09-25,2012-09,1,51230,3,19,895661.6,1002918.0,272.0,161.0
2012-09-25,2012-09,1,142320,5,60,904240.3,1027602.0,272.0,161.0
2012-09-25,2012-09,1,51121,7,78,883027.4,1031344.0,272.0,161.0
2012-09-25,2012-09,1,265321,7,47,881661.2,1026094.0,272.0,161.0
2012-09-25,2012-09,1,43012,5,60,903724.8,1026455.0,272.0,161.0
2012-09-25,2012-09,1,266510,8,56,891611.4,1029046.0,272.0,161.0
2012-09-25,2012-09,1,182999,9,59,899505.3,1022183.0,272.0,161.0
2012-09-25,2012-09,1,69702,4,60,902336.9,1025446.0,272.0,161.0
2012-09-25,2012-09,1,182130,8,56,898530.8,1029211.0,272.0,161.0
2012-09-25,2012-09,1,264100,4,36,905026.6,1018736.0,272.0,161.0
2012-09-25,2012-09,1,142320,3,15,891069.4,1006794.0,272.0,161.0
2012-09-25,2012-09,1,43012,5,66,904008.8,1032123.0,272.0,161.0
2012-09-25,2012-09,1,67701,3,24,899383.4,1010127.0,272.0,161.0
2012-09-25,2012-09,1,51112,4,60,905390.3,1023120.0,272.0,161.0
2012-09-25,2012-09,1,142320,1,6,883980.9,1001678.0,272.0,161.0
2012-09-25,2012-09,1,91113,7,51,885248.8,1027486.0,272.0,161.0
2012-09-25,2012-09,1,51112,1,1,893077.9,994926.7,272.0,161.0
2012-09-25,2012-09,1,182400,9,59,901086.1,1022366.0,272.0,161.0
2012-09-25,2012-09,1,67601,6,69,897186.1,1035819.0,272.0,161.0
2012-09-25,2012-09,1,63701,9,38,892104.8,1022153.0,272.0,161.0
2012-09-25,2012-09,1,182400,8,58,893423.7,1025396.0,272.0,161.0
2012-09-25,2012-09,1,161000,7,51,887106.4,1030215.0,272.0,161.0
2012-09-25,2012-09,1,67601,4,36,905444.9,1018627.0,272.0,161.0
2012-09-25,2012-09,1,229999,4,36,904957.9,1017645.0,272.0,161.0
2012-09-25,2012-09,1,41013,7,51,887661.3,1026321.0,272.0,161.0
2012-09-25,2012-09,1,32421,3,19,895776.5,1003197.0,272.0,161.0
2012-09-25,2012-09,1,51312,8,55,0.0,0.0,272.0,161.0
2012-09-25,2012-09,1,266999,7,51,887661.3,1026321.0,272.0,161.0
2012-09-25,2012-09,1,161000,7,78,885406.8,1032096.0,272.0,161.0
2012-09-25,2012-09,1,91113,5,65,905211.3,1031050.0,272.0,161.0
2012-09-25,2012-09,1,71013,6,74,897106.0,1052593.0,272.0,161.0
2012-09-25,2012-09,1,182999,9,59,899969.6,1022428.0,272.0,161.0
2012-09-25,2012-09,1,63701,9,38,892104.8,1022153.0,272.0,161.0
2012-09-25,2012-09,1,51321,3,30,895120.4,1005448.0,272.0,161.0
2012-09-25,2012-09,1,265321,1,4,882362.4,996205.4,272.0,161.0
2012-09-25,2012-09,1,51112,3,18,899685.3,1002477.0,272.0,161.0
2012-09-25,2012-09,1,51312,8,56,896384.9,1026379.0,272.0,161.0
2012-09-25,2012-09,1,69702,2,9,875303.8,1008788.0,272.0,161.0
2012-09-25,2012-09,1,265321,6,72,893996.0,1042770.0,272.0,161.0
2012-09-25,2012-09,1,265321,2,82,881483.5,1021524.0,272.0,161.0
2012-09-25,2012-09,1,67701,2,41,883501.3,1018059.0,272.0,161.0
2012-09-25,2012-09,1,63701,3,19,893513.3,1004053.0,272.0,161.0
2012-09-25,2012-09,1,161000,7,78,882675.1,1033227.0,272.0,161.0
2012-09-25,2012-09,1,142320,3,24,898934.3,1011695.0,272.0,161.0
2012-09-25,2012-09,1,69702,2,9,876267.4,1007641.0,272.0,161.0
2012-09-25,2012-09,1,69602,9,31,897107.0,1013087.0,272.0,161.0
2012-09-25,2012-09,1,51312,1,16,895400.3,1000564.0,272.0,161.0
2012-09-25,2012-09,1,51322,9,38,889183.6,1025751.0,272.0,161.0
2012-09-25,2012-09,1,51312,8,56,894448.3,1031685.0,272.0,161.0
2012-09-25,2012-09,1,51312,9,59,898569.0,1026382.0,272.0,161.0
2012-09-25,2012-09,1,64701,9,37,894910.2,1017940.0,272.0,161.0
2012-09-25,2012-09,1,66701,8,55,891052.8,1031908.0,272.0,161.0
2012-09-25,2012-09,1,265321,5,66,903635.7,1033124.0,272.0,161.0
2012-09-25,2012-09,1,182400,5,66,903209.7,1033402.0,272.0,161.0
2012-09-25,2012-09,1,64711,4,35,908422.1,1017299.0,272.0,161.0
2012-09-25,2012-09,1,91114,8,54,890504.1,1028018.0,272.0,161.0
2012-09-25,2012-09,1,161000,7,78,881038.2,1033729.0,272.0,161.0
2012-09-25,2012-09,1,265321,2,41,881198.0,1018837.0,272.0,161.0
2012-09-25,2012-09,1,71030,1,17,895198.4,996399.5,272.0,161.0
2012-09-25,2012-09,1,67701,1,16,894310.7,1001751.0,272.0,161.0
2012-09-25,2012-09,1,65601,6,79,900665.4,1038652.0,272.0,161.0
2012-09-25,2012-09,1,265321,7,50,887713.4,1034762.0,272.0,161.0
2012-09-25,2012-09,1,71030,1,2,888035.9,986508.1,272.0,161.0
2012-09-25,2012-09,1,41011,9,39,889571.9,1017980.0,272.0,161.0
2012-09-25,2012-09,1,91113,9,38,892104.8,1022153.0,272.0,161.0
2012-09-25,2012-09,1,51312,2,41,881055.6,1016431.0,272.0,161.0
2012-09-25,2012-09,1,72140,3,30,898133.0,1007252.0,272.0,161.0
2012-09-25,2012-09,1,265321,2,9,875338.8,1009649.0,272.0,161.0
2012-09-25,2012-09,1,52212,1,16,893747.5,999277.8,272.0,161.0
2012-09-25,2012-09,1,266999,1,1,891009.6,996626.4,272.0,161.0
2012-09-25,2012-09,1,241100,2,11,880707.6,1012090.0,272.0,161.0
2012-09-25,2012-09,1,41013,3,15,891985.8,1004493.0,272.0,161.0
2012-09-25,2012-09,1,41013,3,15,891985.8,1004493.0,272.0,161.0
2012-09-25,2012-09,1,65701,2,44,877428.6,1018048.0,272.0,161.0
2012-09-25,2012-09,1,64601,8,56,891929.7,1028830.0,272.0,161.0
2012-09-25,2012-09,1,51222,3,13,887852.3,1010900.0,272.0,161.0
2012-09-25,2012-09,1,51312,3,21,903213.8,1010703.0,272.0,161.0
2012-09-25,2012-09,1,31421,4,35,909682.7,1017073.0,272.0,161.0
2012-09-25,2012-09,1,42011,5,67,901506.3,1033683.0,272.0,161.0
2012-09-25,2012-09,1,65601,9,28,892062.6,1016996.0,272.0,161.0
2012-09-25,2012-09,1,64711,9,39,890386.8,1017261.0,272.0,161.0
2012-09-25,2012-09,1,52312,1,16,894272.8,1002905.0,272.0,161.0
2012-09-25,2012-09,1,265321,2,6,879378.1,998548.1,272.0,161.0
2012-09-25,2012-09,1,65601,5,68,901020.8,1035438.0,272.0,161.0
2012-09-25,2012-09,1,64601,3,22,901382.8,1007874.0,272.0,161.0
2012-09-25,2012-09,1,67601,9,38,887599.1,1024036.0,272.0,161.0
2012-09-25,2012-09,1,265321,3,21,903721.0,1009621.0,272.0,161.0
2012-09-25,2012-09,1,142320,1,5,888428.1,1001018.0,272.0,161.0
2012-09-25,2012-09,1,69702,1,3,887085.4,996134.3,272.0,161.0
2012-09-25,2012-09,1,142320,6,79,899461.2,1045874.0,272.0,161.0
2012-09-25,2012-09,1,67701,4,35,910668.8,1019119.0,272.0,161.0
2012-09-25,2012-09,1,69702,3,19,895918.9,1005073.0,272.0,161.0
2012-09-25,2012-09,1,42016,1,1,893415.9,993195.8,272.0,161.0
2012-09-25,2012-09,1,32421,1,17,895587.3,996222.8,272.0,161.0
2012-09-25,2012-09,1,142320,6,68,898579.5,1035746.0,272.0,161.0
2012-09-25,2012-09,1,43016,6,74,897623.2,1049943.0,272.0,161.0
2012-09-25,2012-09,1,69602,2,11,878471.9,1012998.0,272.0,161.0
2012-09-25,2012-09,1,51312,5,59,901367.4,1027933.0,272.0,161.0
2012-09-25,2012-09,1,65701,4,36,902769.2,1020806.0,272.0,161.0
2012-09-25,2012-09,1,69702,8,54,889858.2,1026442.0,272.0,161.0
2012-09-25,2012-09,1,142320,6,70,887564.6,1043980.0,272.0,161.0
2012-09-25,2012-09,1,64701,6,79,899571.8,1044964.0,272.0,161.0
2012-09-25,2012-09,1,31111,6,76,891085.4,1047002.0,272.0,161.0
2012-09-25,2012-09,1,266999,9,37,896006.2,1018139.0,272.0,161.0
2012-09-25,2012-09,1,142320,3,25,894131.4,1008924.0,272.0,161.0
2012-09-25,2012-09,1,51122,1,17,893913.2,995171.7,272.0,161.0
2012-09-25,2012-09,1,72113,6,71,893126.1,1041600.0,272.0,161.0
2012-09-25,2012-09,1,65701,8,58,895337.3,1026010.0,272.0,161.0
2012-09-25,2012-09,1,65701,9,39,889910.5,1016338.0,272.0,161.0
2012-09-25,2012-09,1,51112,6,73,891868.9,1047983.0,272.0,161.0
2012-09-25,2012-09,1,263299,8,56,895844.6,1032361.0,272.0,161.0
2012-09-25,2012-09,1,265321,7,52,890277.8,1035361.0,272.0,161.0
2012-09-25,2012-09,1,51312,3,15,887260.6,1005202.0,272.0,161.0
2012-09-25,2012-09,1,265321,5,65,906697.3,1030038.0,272.0,161.0
2012-09-25,2012-09,1,229999,7,78,885949.3,1030463.0,272.0,161.0
2012-09-26,2012-09,1,142320,2,7,883226.9,1001858.0,261.0,189.0
2012-09-26,2012-09,1,31111,7,51,886985.8,1027860.0,261.0,189.0
2012-09-26,2012-09,1,65601,5,63,906193.5,1025139.0,261.0,189.0
2012-09-26,2012-09,1,69702,2,41,883501.3,1018059.0,261.0,189.0
2012-09-26,2012-09,1,51112,1,16,890546.9,999789.6,261.0,189.0
2012-09-26,2012-09,1,69702,7,51,887219.8,1030520.0,261.0,189.0
2012-09-26,2012-09,1,265321,1,16,891146.2,1003090.0,261.0,189.0
2012-09-26,2012-09,1,178100,6,69,897186.1,1035819.0,261.0,189.0
2012-09-26,2012-09,1,69702,7,50,882862.3,1035404.0,261.0,189.0
2012-09-26,2012-09,1,63701,3,24,897916.5,1008451.0,261.0,189.0
2012-09-26,2012-09,1,266999,3,24,897916.5,1008451.0,261.0,189.0
2012-09-26,2012-09,1,229999,4,35,908492.6,1017131.0,261.0,189.0
2012-09-26,2012-09,1,229999,5,60,905678.4,1026064.0,261.0,189.0
2012-09-26,2012-09,1,91113,4,36,905271.4,1016547.0,261.0,189.0
2012-09-26,2012-09,1,51330,9,31,897973.7,1013195.0,261.0,189.0
2012-09-26,2012-09,1,43012,9,38,888083.9,1023036.0,261.0,189.0
2012-09-26,2012-09,1,266510,8,56,897108.5,1027943.0,261.0,189.0
2012-09-26,2012-09,1,52122,7,48,879968.7,1027573.0,261.0,189.0
2012-09-26,2012-09,1,51112,1,5,886774.1,1002437.0,261.0,189.0
2012-09-26,2012-09,1,103000,4,35,908732.9,1017197.0,261.0,189.0
2012-09-26,2012-09,1,182400,4,35,906343.9,1016785.0,261.0,189.0
2012-09-26,2012-09,1,115400,2,10,873288.3,1009060.0,261.0,189.0
2012-09-26,2012-09,1,182400,7,51,885399.3,1028061.0,261.0,189.0
2012-09-26,2012-09,1,91114,3,19,896220.8,1004852.0,261.0,189.0
2012-09-26,2012-09,1,42013,4,35,907715.6,1018136.0,261.0,189.0
2012-09-26,2012-09,1,42013,4,35,907715.6,1018136.0,261.0,189.0
2012-09-26,2012-09,1,42013,4,35,907715.6,1018136.0,261.0,189.0
2012-09-26,2012-09,1,42013,4,61,906189.8,1022184.0,261.0,189.0
2012-09-26,2012-09,1,63701,4,35,907779.2,1018012.0,261.0,189.0
2012-09-26,2012-09,1,103000,2,13,883092.5,1010189.0,261.0,189.0
2012-09-26,2012-09,1,182250,5,66,902598.4,1033341.0,261.0,189.0
2012-09-26,2012-09,1,182400,2,41,882152.9,1018203.0,261.0,189.0
2012-09-26,2012-09,1,65601,6,79,903310.9,1040167.0,261.0,189.0
2012-09-26,2012-09,1,265321,2,82,887074.7,1020998.0,261.0,189.0
2012-09-26,2012-09,1,142320,2,14,884064.4,1004555.0,261.0,189.0
2012-09-26,2012-09,1,183400,7,50,883447.8,1034872.0,261.0,189.0
2012-09-26,2012-09,1,266999,1,16,895933.5,1000941.0,261.0,189.0
2012-09-26,2012-09,1,65701,3,27,892537.3,1013287.0,261.0,189.0
2012-09-26,2012-09,1,264100,1,5,885126.8,1001075.0,261.0,189.0
2012-09-26,2012-09,1,63701,4,35,907779.2,1018012.0,261.0,189.0
2012-09-26,2012-09,1,161000,7,78,881634.1,1034513.0,261.0,189.0
2012-09-26,2012-09,1,41011,6,69,894820.1,1034250.0,261.0,189.0
2012-09-26,2012-09,1,41011,6,69,894820.1,1034250.0,261.0,189.0
2012-09-26,2012-09,1,264100,5,63,907333.6,1025237.0,261.0,189.0
2012-09-26,2012-09,1,142320,3,21,905562.1,1011219.0,261.0,189.0
2012-09-26,2012-09,1,161000,7,78,883009.6,1033643.0,261.0,189.0
2012-09-26,2012-09,1,43023,2,7,882542.3,1003419.0,261.0,189.0
2012-09-26,2012-09,1,51112,6,69,894665.4,1035184.0,261.0,189.0
2012-09-26,2012-09,1,91113,1,5,888244.7,1003634.0,261.0,189.0
2012-09-26,2012-09,1,265321,3,15,886229.4,1005627.0,261.0,189.0
2012-09-26,2012-09,1,265321,7,50,881540.6,1034741.0,261.0,189.0
2012-09-26,2012-09,1,63701,5,67,902522.3,1032298.0,261.0,189.0
2012-09-26,2012-09,1,241100,4,33,904394.9,1014251.0,261.0,189.0
2012-09-26,2012-09,1,63701,9,38,891808.7,1022061.0,261.0,189.0
2012-09-26,2012-09,1,64701,7,51,886534.3,1031322.0,261.0,189.0
2012-09-26,2012-09,1,64701,8,56,895482.4,1032844.0,261.0,189.0
2012-09-26,2012-09,1,266510,9,59,901256.9,1022549.0,261.0,189.0
2012-09-26,2012-09,1,241100,1,5,886304.4,1001863.0,261.0,189.0
2012-09-26,2012-09,1,69702,4,36,904845.8,1016613.0,261.0,189.0
2012-09-26,2012-09,1,182999,7,52,889462.4,1033764.0,261.0,189.0
2012-09-26,2012-09,1,65701,3,30,894823.5,1005681.0,261.0,189.0
2012-09-26,2012-09,1,65701,1,16,892464.8,998838.5,261.0,189.0
2012-09-26,2012-09,1,71013,1,16,892582.0,1002781.0,261.0,189.0
2012-09-26,2012-09,1,142320,6,71,894352.6,1040839.0,261.0,189.0
2012-09-26,2012-09,1,42014,3,15,891791.2,1004259.0,261.0,189.0
2012-09-26,2012-09,1,43026,3,15,891791.2,1004259.0,261.0,189.0
2012-09-26,2012-09,1,91113,2,8,877805.3,997508.2,261.0,189.0
2012-09-26,2012-09,1,64701,3,15,890284.4,1005608.0,261.0,189.0
2012-09-26,2012-09,1,51212,1,6,882909.0,998060.1,261.0,189.0
2012-09-26,2012-09,1,64701,4,35,907231.4,1016587.0,261.0,189.0
2012-09-26,2012-09,1,182130,7,38,884597.0,1023992.0,261.0,189.0
2012-09-26,2012-09,1,229999,4,36,904296.1,1018068.0,261.0,189.0
2012-09-26,2012-09,1,142320,7,48,880094.9,1027364.0,261.0,189.0
2012-09-26,2012-09,1,182400,1,16,891707.0,1003273.0,261.0,189.0
2012-09-26,2012-09,1,229999,4,36,905340.9,1018378.0,261.0,189.0
2012-09-26,2012-09,1,42021,4,62,908864.1,1020725.0,261.0,189.0
2012-09-26,2012-09,1,265321,8,54,890676.9,1026038.0,261.0,189.0
2012-09-26,2012-09,1,142320,8,56,894499.1,1033274.0,261.0,189.0
2012-09-26,2012-09,1,266510,4,36,903731.7,1018016.0,261.0,189.0
2012-09-26,2012-09,1,31422,1,5,884484.6,1003288.0,261.0,189.0
2012-09-26,2012-09,1,265321,9,59,902228.9,1023863.0,261.0,189.0
